id,label
12421,0.99824435
12422,0.99994636
12423,1.4318145e-14
12424,0.00038850307
12425,1.0
12426,1.181503e-09
12427,0.9999504
12428,3.5536648e-06
12429,0.068109065
1243,0.66295284
12430,0.99906284
12431,0.5591671
12432,1.0
12433,0.9999994
12434,0.99999774
12435,1.0
12436,0.9548094
12437,0.99615836
12438,1.0
12439,0.9996619
1244,1.1058742e-10
12440,1.0
12441,9.655552e-06
12442,7.0508468e-06
12443,1.0
12444,1.0
12445,1.10206884e-07
12446,2.3452499e-08
12447,0.9951529
12448,1.0
12449,4.7420624e-05
1245,0.688651
12450,6.6003013e-06
12451,1.20238975e-11
12452,0.98723865
12453,0.003987968
12454,0.012069404
12455,1.6317477e-13
12456,0.9405309
12457,1.5002866e-05
12458,0.00025579333
12459,1.0
1246,9.931267e-05
12460,0.7111732
12461,1.0
12462,2.8214641e-08
12463,0.99999934
12464,1.0
12465,0.00040131807
12466,1.2590981e-05
12467,0.4463134
12468,1.2908978e-09
12469,7.484554e-09
1247,6.915588e-09
12470,1.0
12471,1.0
12472,1.0
12473,0.008137912
12474,7.098493e-08
12475,0.00067666173
12476,0.9728267
12477,1.0
12478,0.0014159977
12479,9.189792e-16
1248,1.0
12480,5.17747e-06
12481,0.015186697
12482,0.006839007
12483,9.015441e-14
12484,0.09043077
12485,1.9579048e-15
12486,1.0
12487,1.0
12488,0.99871016
12489,0.9987409
1249,3.5058832e-07
12490,0.9999994
12491,1.0
12492,0.9999998
12493,0.9999993
12494,0.9999721
12495,1.2451977e-10
12496,3.2889922e-17
12497,9.68518e-07
12498,1.0
12499,1.0
125,6.989688e-06
1250,0.99999934
12500,0.005133599
1251,0.0023076832
1252,1.8780053e-09
1253,0.99998605
1254,3.8305917e-08
1255,2.1916716e-05
1256,4.2564097e-21
1257,0.94171774
1258,1.4208595e-06
1259,1.1973177e-12
126,1.8958674e-05
1260,3.5128502e-15
1261,1.0
1262,3.771078e-06
1263,0.36662114
1264,5.0980394e-05
1265,6.9634907e-16
1266,0.0009343028
1267,0.9416398
1268,1.3652404e-08
1269,0.99940366
127,0.9999933
1270,2.953229e-11
1271,0.99999964
1272,1.0
1273,0.9993409
1274,0.00013718009
1275,1.0
1276,0.9999993
1277,1.1381826e-11
1278,4.1263803e-07
1279,1.0
128,3.061366e-13
1280,1.0
1281,9.845392e-13
1282,0.06365064
1283,1.0
1284,1.0
1285,3.9915877e-16
1286,0.9995244
1287,4.0548396e-09
1288,5.6150897e-05
1289,1.0
129,8.2815716e-15
1290,1.0
1291,5.3381566e-05
1292,0.1448125
1293,1.5965387e-12
1294,1.0
1295,1.8108496e-07
1296,1.4782972e-06
1297,2.2816537e-06
1298,8.027343e-07
1299,1.2996797e-14
13,2.0272373e-09
130,0.018827379
1300,1.975695e-10
1301,0.99999964
1302,0.0022518933
1303,1.5591648e-05
1304,0.97001255
1305,0.9999954
1306,1.0
1307,8.2826226e-13
1308,0.99999934
1309,2.4290136e-08
131,1.0
1310,3.1326593e-07
1311,0.23170456
1312,1.0
1313,0.00017634034
1314,0.9998858
1315,0.9999992
1316,4.2334438e-08
1317,0.99953294
1318,1.0
1319,0.9998112
132,0.9999931
1320,0.025041074
1321,6.423002e-16
1322,7.7337405e-05
1323,6.039994e-07
1324,1.9366888e-16
1325,0.00029858947
1326,1.4406335e-09
1327,0.9999478
1328,0.7669046
1329,0.99754834
133,2.6531534e-06
1330,7.016351e-09
1331,0.13085166
1332,0.99706316
1333,1.0
1334,0.9709662
1335,3.2828824e-09
1336,9.029229e-06
1337,1.449978e-10
1338,3.2019486e-07
1339,7.163244e-05
134,3.255313e-11
1340,0.99999607
1341,5.7448407e-08
1342,1.0
1343,0.9999995
1344,0.000112403635
1345,4.3582066e-16
1346,0.00041225553
1347,3.605614e-18
1348,1.6000651e-09
1349,6.123858e-05
135,3.642043e-16
1350,1.0
1351,1.0
1352,0.00021183491
1353,1.0
1354,8.04672e-05
1355,1.5695874e-16
1356,0.99999475
1357,1.2851644e-08
1358,0.9896889
1359,0.03581825
136,6.259286e-08
1360,0.9999667
1361,2.0460695e-09
1362,2.5733948e-09
1363,5.8615676e-08
1364,0.0036346018
1365,0.34946856
1366,0.9999799
1367,0.36559647
1368,6.1543366e-09
1369,0.9874402
137,1.0
1370,3.569994e-15
1371,0.019276023
1372,0.99999225
1373,1.0
1374,0.00013932586
1375,2.1946396e-16
1376,0.99999726
1377,1.0
1378,0.99976665
1379,9.390629e-14
138,0.08843461
1380,0.015511274
1381,0.99999917
1382,0.99999917
1383,3.784343e-06
1384,0.99998987
1385,1.0
1386,1.0
1387,0.99999917
1388,0.035153598
1389,0.9979485
139,0.9963211
1390,1.4439207e-13
1391,0.0022167861
1392,1.8789448e-08
1393,0.6741717
1394,1.9638633e-11
1395,0.9999083
1396,1.9187243e-12
1397,1.1570926e-07
1398,1.342048e-08
1399,1.0
14,4.134038e-05
140,5.1796935e-13
1400,0.9999765
1401,1.0
1402,0.9997399
1403,0.0002528429
1404,9.5399955e-06
1405,0.9999775
1406,0.00029361248
1407,1.6553011e-05
1408,1.085427e-05
1409,0.9957522
141,8.739084e-10
1410,6.456925e-06
1411,0.99988866
1412,3.5896255e-07
1413,0.975978
1414,0.9869896
1415,1.8163877e-07
1416,1.33533835e-11
1417,3.61789e-14
1418,2.8126183e-13
1419,1.2048189e-05
142,0.9999988
1420,1.0
1421,0.99884796
1422,2.383391e-08
1423,0.98543364
1424,1.0
1425,0.00056928396
1426,1.3756733e-22
1427,1.0
1428,0.998647
1429,0.99997604
143,1.0
1430,0.99999905
1431,1.0
1432,1.0
1433,0.06744495
1434,1.0
1435,1.0
1436,1.0
1437,1.0
1438,8.9143645e-15
1439,5.3044076e-13
144,0.8977025
1440,0.0001847148
1441,1.2290688e-15
1442,0.44011474
1443,0.99992967
1444,0.99986804
1445,1.0
1446,4.720434e-06
1447,0.016428083
1448,0.0068879128
1449,0.9999992
145,0.00014802814
1450,5.9673668e-05
1451,0.8677195
1452,0.9999893
1453,2.371707e-10
1454,0.0009391308
1455,9.694144e-16
1456,7.1517325e-06
1457,1.0
1458,0.958359
1459,3.6930057e-18
146,1.0
1460,0.9998203
1461,2.6447577e-16
1462,0.084396005
1463,2.655778e-12
1464,1.0656594e-06
1465,0.0007676184
1466,0.019203752
1467,0.0028896034
1468,1.0
1469,1.0
147,1.0
1470,1.0
1471,0.9999269
1472,3.258704e-08
1473,6.6171175e-15
1474,7.325018e-06
1475,6.6072353e-06
1476,0.9999982
1477,0.99571943
1478,1.6714573e-09
1479,0.8178909
148,0.28596723
1480,5.6414763e-05
1481,1.0
1482,0.55825186
1483,1.0
1484,2.3686383e-13
1485,4.39057e-07
1486,0.9990716
1487,2.3561406e-06
1488,1.5993591e-18
1489,8.359101e-06
149,6.222968e-06
1490,0.9999478
1491,4.7263822e-18
1492,5.720883e-08
1493,1.0
1494,6.8941107e-12
1495,0.99998164
1496,0.9688449
1497,1.0
1498,0.99999976
1499,9.848461e-06
15,1.2613915e-12
150,0.0009829104
1500,1.7690266e-10
1501,0.99702287
1502,3.4615573e-07
1503,3.071936e-09
1504,0.9886474
1505,3.0204825e-07
1506,0.05259037
1507,5.8702104e-10
1508,1.0
1509,0.9999851
151,0.99999976
1510,0.00013050437
1511,0.019581288
1512,1.0
1513,8.965429e-05
1514,1.6301672e-06
1515,0.0056803823
1516,1.0
1517,2.678421e-06
1518,7.3132355e-21
1519,0.997639
152,1.3123063e-05
1520,9.6745265e-05
1521,0.9999963
1522,1.5082147e-06
1523,5.192494e-09
1524,8.173024e-05
1525,0.99992406
1526,0.9998609
1527,2.2053666e-07
1528,3.306924e-11
1529,1.0
153,4.8033737e-08
1530,1.0
1531,1.0
1532,2.450492e-13
1533,7.610065e-09
1534,7.966766e-05
1535,9.133769e-12
1536,1.0
1537,0.9911496
1538,0.9999248
1539,0.00020900369
154,5.610316e-12
1540,3.50874e-07
1541,0.9998994
1542,0.9999689
1543,0.95107687
1544,0.9989568
1545,0.019081473
1546,0.78143775
1547,0.01840356
1548,4.2377524e-05
1549,1.0
155,0.9999962
1550,4.6314417e-06
1551,4.4694134e-15
1552,2.2262934e-07
1553,1.0
1554,0.9999989
1555,0.00042048097
1556,4.5183612e-07
1557,0.9931328
1558,4.0203767e-13
1559,4.7270064e-21
156,8.422611e-16
1560,0.0020977855
1561,1.8451666e-06
1562,0.91981554
1563,1.0
1564,0.99998045
1565,8.620041e-06
1566,0.00010598833
1567,3.150953e-08
1568,0.0006259382
1569,0.99645925
157,4.245412e-15
1570,3.151618e-09
1571,0.99999976
1572,1.0
1573,1.0
1574,0.9999813
1575,0.9999964
1576,1.0
1577,1.0
1578,2.460629e-08
1579,1.494356e-11
158,0.99974
1580,0.99715936
1581,1.0
1582,1.3928242e-07
1583,0.8151127
1584,0.00068333745
1585,0.000120678014
1586,6.7088683e-07
1587,9.60715e-07
1588,6.7365215e-14
1589,3.6513557e-09
159,1.0
1590,1.0
1591,0.9999986
1592,0.69414294
1593,0.9470104
1594,0.89051414
1595,4.817056e-05
1596,1.0
1597,1.5121515e-07
1598,0.66846573
1599,0.16427857
16,0.00018626451
160,0.9991979
1600,0.99990845
1601,7.516206e-07
1602,0.9406131
1603,6.685181e-14
1604,1.1108396e-07
1605,0.9430976
1606,1.9276965e-16
1607,1.3277156e-09
1608,1.765858e-06
1609,0.9995022
161,4.903157e-09
1610,0.9999852
1611,3.8402206e-07
1612,1.0
1613,2.2571463e-13
1614,0.03055048
1615,3.7463858e-18
1616,1.0836268e-06
1617,1.0
1618,0.00065493584
1619,1.0
162,3.385265e-07
1620,0.999998
1621,0.9934398
1622,2.221341e-11
1623,3.2561644e-07
1624,5.078239e-06
1625,0.999972
1626,8.115998e-16
1627,1.5491868e-07
1628,0.9474494
1629,1.0
163,4.6350138e-07
1630,1.0
1631,5.6457608e-05
1632,0.99999934
1633,1.0
1634,0.99995697
1635,1.0
1636,0.009930879
1637,0.9993583
1638,0.9999993
1639,0.9996593
164,1.0
1640,1.0
1641,1.8705054e-05
1642,0.9950559
1643,1.0
1644,1.0
1645,1.0
1646,1.8992329e-13
1647,0.9999968
1648,1.1818603e-07
1649,8.231613e-05
165,2.5467502e-06
1650,0.99959517
1651,0.00015336275
1652,0.9965558
1653,0.9999999
1654,1.0
1655,0.13113391
1656,0.0010257661
1657,5.8569603e-09
1658,1.0
1659,0.9959121
166,0.08805832
1660,0.9954876
1661,6.516938e-08
1662,0.9999987
1663,7.704423e-06
1664,1.239982e-05
1665,1.2234839e-05
1666,2.3095176e-10
1667,0.9999996
1668,0.0056837797
1669,1.0
167,1.0
1670,5.939361e-10
1671,0.99972975
1672,0.9999969
1673,0.0018984079
1674,0.006576568
1675,0.0002824068
1676,1.0
1677,0.99992657
1678,0.99942553
1679,2.6743612e-07
168,1.8308185e-11
1680,1.1221661e-08
1681,3.3698818e-12
1682,1.0
1683,1.4860719e-13
1684,1.0
1685,0.87811506
1686,0.998611
1687,0.999988
1688,0.9999509
1689,1.5159379e-12
169,7.861041e-06
1690,1.0
1691,0.1163111
1692,0.9999992
1693,1.0
1694,4.2594366e-11
1695,0.005534917
1696,1.0
1697,9.267275e-05
1698,3.5674447e-17
1699,0.99999523
17,0.99998283
170,0.0033818483
1700,1.0605105e-07
1701,1.0
1702,0.99985623
1703,0.99755573
1704,0.9999943
1705,0.9999994
1706,0.9999995
1707,7.239037e-08
1708,0.8621938
1709,0.0010370314
171,0.35068524
1710,5.16897e-15
1711,0.9999988
1712,8.0346776e-15
1713,7.904462e-06
1714,0.9999473
1715,0.6666177
1716,0.9999933
1717,1.0
1718,3.6876662e-09
1719,0.99777097
172,0.9985728
1720,0.01947838
1721,8.284225e-15
1722,1.0
1723,0.00071027875
1724,0.00018468499
1725,0.99999917
1726,1.0
1727,1.0
1728,0.9993947
1729,2.9226836e-11
173,0.99999857
1730,0.99948806
1731,1.4789182e-09
1732,1.0
1733,1.0
1734,3.7707203e-05
1735,0.026257306
1736,1.0104891e-05
1737,0.9999923
1738,7.4588583e-13
1739,1.0
174,1.6158475e-09
1740,0.00012564659
1741,0.2114726
1742,1.0
1743,0.9999901
1744,0.9999995
1745,7.9213015e-07
1746,0.9999994
1747,0.00057691336
1748,0.0057265162
1749,0.00033664703
175,1.0
1750,0.02771148
1751,0.9997787
1752,3.3529338e-10
1753,0.84912294
1754,4.4383755e-10
1755,1.0
1756,2.0579471e-10
1757,0.0008250177
1758,0.99993527
1759,1.0
176,0.9928728
1760,8.0337237e-16
1761,1.0
1762,0.99999905
1763,8.331478e-15
1764,1.0
1765,9.273708e-13
1766,0.9990946
1767,0.9999943
1768,0.999994
1769,1.0
177,0.99999833
1770,0.0015552342
1771,0.9038751
1772,3.031477e-09
1773,1.0
1774,1.48784824e-08
1775,2.6143425e-06
1776,1.0
1777,0.0022507906
1778,7.714706e-05
1779,4.8663203e-08
178,0.9971681
1780,2.7210956e-06
1781,0.9999996
1782,1.0
1783,1.8680509e-14
1784,4.4109794e-07
1785,0.0002617538
1786,0.9953282
1787,1.0
1788,0.98486936
1789,0.9999869
179,0.26223528
1790,1.012849e-05
1791,0.99981844
1792,1.1341856e-05
1793,0.9868516
1794,1.0
1795,2.8800006e-08
1796,2.3766498e-08
1797,1.0
1798,1.1351362e-08
1799,0.000305295
18,1.0
180,2.9509364e-08
1800,1.0
1801,1.0
1802,1.2894046e-12
1803,0.9998046
1804,3.0538953e-13
1805,8.976257e-13
1806,0.0007407367
1807,0.9994371
1808,0.0023604333
1809,0.9999826
181,1.0
1810,0.99553347
1811,1.0
1812,4.465796e-06
1813,1.0
1814,1.0
1815,1.0192083e-18
1816,0.9999994
1817,0.99999976
1818,1.6157573e-10
1819,0.9550501
182,0.99999714
1820,0.00038188696
1821,1.0
1822,4.594024e-17
1823,0.0016565621
1824,1.172757e-33
1825,0.9999625
1826,0.021131754
1827,1.1479951e-20
1828,0.9031432
1829,0.9999689
183,9.0379976e-10
1830,7.5612125e-18
1831,0.99999917
1832,0.97030073
1833,0.25374454
1834,3.3875447e-09
1835,0.00095915794
1836,0.0005453825
1837,0.98952246
1838,1.0
1839,4.3813892e-05
184,0.0011430383
1840,1.0
1841,1.0
1842,0.999998
1843,0.35868
1844,6.706625e-10
1845,1.0
1846,1.0
1847,2.4624705e-11
1848,0.9999937
1849,0.99995124
185,6.3212626e-09
1850,0.99553216
1851,0.9969841
1852,0.0031743646
1853,1.0
1854,1.107278e-06
1855,0.9999953
1856,0.999768
1857,1.00832594e-07
1858,0.013725489
1859,0.99129933
186,2.977127e-09
1860,0.9881823
1861,6.060118e-11
1862,9.91884e-14
1863,1.0
1864,1.8769651e-05
1865,0.7389329
1866,1.0
1867,0.0007587373
1868,1.8267083e-16
1869,2.2405204e-06
187,9.780361e-15
1870,8.345484e-09
1871,1.0
1872,1.0
1873,0.74020255
1874,1.0
1875,2.7054638e-08
1876,0.9720137
1877,0.9999946
1878,0.9999875
1879,9.1908835e-15
188,3.0690968e-12
1880,8.66019e-16
1881,0.99820614
1882,0.999923
1883,2.7220362e-09
1884,0.99997354
1885,0.986345
1886,0.540131
1887,0.007647127
1888,0.9999896
1889,2.2972908e-10
189,0.002535075
1890,0.050546646
1891,0.9999996
1892,0.9989355
1893,3.3158325e-09
1894,3.9087908e-07
1895,0.9919967
1896,0.0007265508
1897,0.0003835857
1898,2.4998674e-06
1899,1.7223941e-06
19,6.5772794e-15
190,1.0
1900,0.00013074279
1901,3.1141031e-10
1902,0.05246353
1903,1.0
1904,0.99941516
1905,1.0
1906,0.9749071
1907,4.5652792e-05
1908,0.99968123
1909,1.0
191,1.4354216e-06
1910,0.99301904
1911,0.90858126
1912,0.99999094
1913,4.1088335e-08
1914,0.99999845
1915,0.99998105
1916,0.9999957
1917,0.99997544
1918,0.00041502714
1919,0.9999931
192,2.6733082e-07
1920,1.4579317e-06
1921,3.4341185e-05
1922,0.9994694
1923,2.1232932e-14
1924,9.505386e-06
1925,0.99999964
1926,0.9971723
1927,4.455932e-22
1928,1.0
1929,0.003063649
193,0.016057104
1930,0.99991024
1931,0.0037086606
1932,0.053388268
1933,0.9906122
1934,1.1884727e-10
1935,1.889237e-08
1936,0.009742826
1937,1.0
1938,1.0
1939,0.9999989
194,3.8149937e-09
1940,0.99986017
1941,1.0
1942,1.4239943e-08
1943,1.5437874e-05
1944,1.579625e-08
1945,0.7592819
1946,2.8593504e-11
1947,1.0
1948,1.0
1949,0.99846923
195,1.0
1950,0.9949484
1951,3.0797243e-22
1952,8.633306e-09
1953,0.0001899302
1954,0.9999987
1955,0.74590874
1956,1.0
1957,2.7918066e-05
1958,2.1066064e-09
1959,1.083591e-07
196,0.9999099
1960,5.3290946e-06
1961,5.3114285e-15
1962,0.99999905
1963,1.426907e-05
1964,1.7207122e-07
1965,8.385301e-07
1966,0.9291766
1967,4.2519466e-10
1968,0.99999726
1969,3.7628493e-07
197,0.9999881
1970,0.9361074
1971,6.627188e-14
1972,0.91290474
1973,0.004241973
1974,2.023319e-10
1975,1.294811e-13
1976,0.88678133
1977,0.9999569
1978,1.02791255e-05
1979,0.9999883
198,1.946284e-08
1980,1.0
1981,0.99999785
1982,1.9390335e-11
1983,1.0
1984,0.9999999
1985,8.655817e-08
1986,0.99985754
1987,0.9999996
1988,1.0715639e-10
1989,1.0
199,0.9538403
1990,1.0
1991,0.99999976
1992,1.8510716e-11
1993,0.028623253
1994,0.99919033
1995,1.1902077e-07
1996,0.99943006
1997,0.9984536
1998,0.9991906
1999,4.0700345e-09
2,1.0
20,9.919296e-10
200,0.36367637
2000,0.99999464
2001,1.0
2002,1.0
2003,2.7113595e-07
2004,0.9999525
2005,0.9999662
2006,1.0777533e-06
2007,0.99999905
2008,0.9996927
2009,1.0
201,0.99999976
2010,1.0
2011,0.99947214
2012,1.1955386e-07
2013,0.042339146
2014,0.0039124787
2015,0.65164304
2016,0.25836825
2017,8.620674e-06
2018,6.114647e-17
2019,4.774514e-10
202,2.703833e-16
2020,0.00020465255
2021,2.0776542e-11
2022,0.00027418137
2023,0.99625295
2024,1.4593594e-09
2025,4.6396284e-10
2026,0.998148
2027,0.00093850493
2028,4.646869e-06
2029,1.0543281e-12
203,1.0
2030,1.2920797e-06
2031,0.3913176
2032,1.0697785e-11
2033,0.30872762
2034,0.000116100186
2035,1.0
2036,7.5812e-14
2037,0.89943135
2038,0.9999168
2039,0.32272285
204,1.0
2040,0.9999995
2041,0.9923953
2042,1.0
2043,0.99703157
2044,2.3697922e-08
2045,0.99924356
2046,0.9999987
2047,4.3254733e-11
2048,2.1447377e-12
2049,5.3098947e-09
205,1.4757203e-05
2050,1.0
2051,0.0026354194
2052,0.0015565455
2053,1.1132432e-10
2054,0.998912
2055,1.0
2056,1.0
2057,0.8934864
2058,4.5799004e-07
2059,0.9999988
206,9.740162e-09
2060,0.9990103
2061,0.9973738
2062,1.0
2063,0.04823491
2064,0.9999373
2065,0.9999977
2066,1.2245652e-10
2067,0.999817
2068,2.9014109e-11
2069,1.0
207,0.98130167
2070,1.0
2071,0.948614
2072,5.9743877e-07
2073,4.9593854e-08
2074,2.672375e-07
2075,1.0294394e-08
2076,2.5205575e-12
2077,0.9993159
2078,0.9997344
2079,0.0020592809
208,0.0006054044
2080,0.99992
2081,0.99999744
2082,0.99754864
2083,1.0
2084,1.0
2085,0.99746454
2086,0.9993286
2087,9.6427e-11
2088,0.00044631958
2089,4.2757524e-13
209,4.6198065e-07
2090,0.44806427
2091,0.9983282
2092,0.99997663
2093,1.9595603e-11
2094,0.8074719
2095,1.0
2096,4.314877e-05
2097,2.7115122e-05
2098,0.8052571
2099,0.99999976
21,1.0
210,5.223553e-14
2100,4.9773184e-14
2101,0.99958605
2102,0.9990713
2103,1.0
2104,0.99938965
2105,1.2068664e-06
2106,4.951132e-07
2107,1.0
2108,3.251009e-06
2109,1.0
211,1.0
2110,1.0
2111,0.9999999
2112,1.1205509e-20
2113,2.9384683e-15
2114,1.0
2115,0.006191045
2116,1.3624933e-08
2117,0.9953192
2118,2.6115544e-15
2119,0.9999918
212,0.99999595
2120,0.9997182
2121,0.999929
2122,1.0
2123,1.0
2124,0.99995255
2125,0.99984825
2126,1.0
2127,2.5189373e-05
2128,1.6258367e-12
2129,0.9999201
213,0.03681323
2130,7.2662505e-07
2131,2.1702853e-11
2132,2.1553491e-21
2133,7.532712e-14
2134,0.98779666
2135,0.99999845
2136,0.9999635
2137,0.13433549
2138,0.80111456
2139,5.7165106e-15
214,0.9999845
2140,0.08741012
2141,0.0016567111
2142,0.084682524
2143,1.0
2144,2.804926e-07
2145,0.9999988
2146,1.0
2147,0.00020802021
2148,0.92001534
2149,1.09795e-15
215,1.0
2150,0.0012329221
2151,0.57640874
2152,2.0290012e-09
2153,3.1663687e-05
2154,0.9999996
2155,0.8311162
2156,5.8137516e-06
2157,1.0
2158,0.99810135
2159,0.9831124
216,0.99998003
2160,1.0
2161,1.3277431e-17
2162,1.887127e-15
2163,1.0
2164,1.971029e-05
2165,3.532049e-09
2166,0.0010942817
2167,3.2099055e-21
2168,9.1904e-06
2169,7.415475e-18
217,0.9998627
2170,2.6226933e-06
2171,0.9998579
2172,0.24721256
2173,0.9999175
2174,0.9997013
2175,0.9291167
2176,0.5493127
2177,0.9996524
2178,0.99999917
2179,1.0
218,1.3330259e-10
2180,0.9991888
2181,0.003354311
2182,0.9999964
2183,2.6313216e-06
2184,1.0
2185,0.9999998
2186,0.99999976
2187,5.60483e-08
2188,1.0358127e-12
2189,1.0
219,1.0
2190,3.41408e-17
2191,6.278735e-06
2192,0.9997622
2193,0.74916196
2194,0.99999964
2195,0.9384688
2196,1.0
2197,1.0
2198,0.99991333
2199,0.02039659
22,1.578957e-05
220,0.99994016
2200,1.4791813e-08
2201,0.10304138
2202,0.99957275
2203,0.21750301
2204,0.99987113
2205,3.0369375e-07
2206,7.3543005e-11
2207,4.362096e-06
2208,2.0845574e-18
2209,0.9991091
221,4.6912712e-12
2210,1.0
2211,0.9999998
2212,0.99998367
2213,5.4144177e-05
2214,0.999998
2215,1.0
2216,1.0
2217,0.99997944
2218,6.702967e-14
2219,0.0017654002
222,1.0
2220,1.0
2221,1.0
2222,1.0
2223,0.9999995
2224,0.051832736
2225,5.144422e-07
2226,0.9999983
2227,9.595019e-05
2228,1.0
2229,0.99992865
223,0.9999056
2230,0.9971229
2231,2.4515526e-10
2232,0.9999694
2233,1.2049531e-09
2234,0.16168463
2235,3.4269647e-06
2236,0.94804525
2237,0.0154746175
2238,1.0
2239,2.1960085e-09
224,5.9150135e-20
2240,1.0
2241,1.0
2242,1.1829694e-06
2243,0.0005759299
2244,0.9843252
2245,1.06984636e-10
2246,0.99999857
2247,3.1268048e-06
2248,0.0020030737
2249,0.99437296
225,1.0
2250,1.0
2251,0.14313522
2252,0.46063957
2253,0.9999952
2254,0.077022254
2255,0.9999881
2256,0.00030484796
2257,0.0003068447
2258,0.9990345
2259,0.9999965
226,1.0
2260,1.0
2261,1.0
2262,0.00035992265
2263,0.66487706
2264,0.00040584803
2265,1.6757903e-15
2266,1.7460416e-09
2267,1.0
2268,5.47002e-14
2269,1.6060736e-05
227,1.0
2270,0.001378566
2271,1.0
2272,0.99705774
2273,1.5344618e-13
2274,6.0828135e-08
2275,1.0
2276,1.0
2277,0.000113593334
2278,0.0036419332
2279,0.1854136
228,2.1680398e-10
2280,0.99996066
2281,1.0
2282,1.8481252e-08
2283,0.032182842
2284,1.0
2285,0.9999975
2286,0.9967843
2287,7.898663e-09
2288,7.739033e-10
2289,5.297533e-09
229,1.0
2290,0.42135164
2291,0.990286
2292,3.826744e-15
2293,1.4449473e-05
2294,0.13256615
2295,0.9999696
2296,7.3886596e-08
2297,0.99997365
2298,1.955225e-08
2299,9.420141e-10
23,1.0
230,3.072927e-05
2300,1.0
2301,1.0
2302,2.0538349e-09
2303,9.335884e-08
2304,1.0
2305,0.99999964
2306,1.0
2307,0.0034604669
2308,0.035210103
2309,0.026220262
231,0.9999993
2310,0.9999765
2311,0.99999976
2312,2.5994815e-09
2313,1.0
2314,2.1965604e-06
2315,0.999298
2316,0.99999535
2317,1.2758513e-05
2318,0.012862027
2319,0.9999963
232,0.026069075
2320,0.903584
2321,4.20113e-09
2322,0.999999
2323,2.2734892e-15
2324,0.9999345
2325,0.99994355
2326,0.07849473
2327,0.35198617
2328,2.247184e-21
2329,5.0700605e-10
233,2.8073945e-08
2330,1.4856542e-07
2331,6.5183995e-06
2332,5.651569e-12
2333,1.0
2334,1.0
2335,4.044723e-08
2336,1.0
2337,1.0696664e-07
2338,1.6189485e-12
2339,0.99758667
234,0.00018382072
2340,0.9999904
2341,4.0003174e-11
2342,1.0
2343,8.173649e-12
2344,5.0183075e-07
2345,0.9994317
2346,0.00038415194
2347,0.00044968724
2348,6.6348635e-05
2349,5.719829e-14
235,0.999935
2350,1.0
2351,0.9999975
2352,1.8955818e-05
2353,9.978835e-06
2354,2.7463296e-15
2355,0.99999833
2356,7.858482e-05
2357,0.9999563
2358,1.0
2359,1.0
236,0.998711
2360,5.293253e-12
2361,0.107212335
2362,0.9999995
2363,4.3183658e-08
2364,1.1286536e-05
2365,0.9999541
2366,1.0
2367,0.0014519393
2368,1.0
2369,2.0934066e-07
237,1.2912215e-11
2370,0.00018629432
2371,0.15060323
2372,0.99034953
2373,0.99999946
2374,1.0
2375,3.5139152e-08
2376,1.0
2377,2.3979951e-09
2378,1.0
2379,2.707238e-09
238,0.99847776
2380,6.0735466e-13
2381,0.9999557
2382,0.0010534525
2383,0.99999774
2384,1.0
2385,0.9997014
2386,1.0
2387,0.0047958493
2388,0.016923577
2389,0.999953
239,7.7685225e-10
2390,4.6444342e-07
2391,1.0
2392,3.2131245e-06
2393,0.99996316
2394,0.00022789836
2395,4.1775078e-10
2396,6.1568493e-09
2397,0.94907135
2398,0.99972475
2399,2.1268626e-08
24,0.99999934
240,1.0
2400,0.9999995
2401,4.393383e-06
2402,0.9998038
2403,0.99999475
2404,0.9999914
2405,8.030765e-09
2406,0.99999666
2407,1.0778522e-11
2408,4.0891377e-05
2409,1.0
241,1.0
2410,6.0702074e-05
2411,1.9267159e-06
2412,0.99981564
2413,6.67847e-20
2414,4.413458e-09
2415,0.017142415
2416,0.9764297
2417,0.15026426
2418,2.6512039e-11
2419,1.5205447e-20
242,1.0
2420,0.7456936
2421,6.9634907e-16
2422,1.0
2423,0.0035677254
2424,0.03218463
2425,8.759961e-10
2426,3.2829686e-10
2427,0.0003168285
2428,0.9987189
2429,3.7188034e-08
243,3.347396e-05
2430,0.99953127
2431,0.9998931
2432,0.99998724
2433,0.35539475
2434,0.0016565621
2435,1.4915905e-08
2436,0.6558281
2437,1.0
2438,0.99967694
2439,7.5546814e-07
244,0.99994683
2440,6.227527e-08
2441,0.0035030246
2442,0.9999995
2443,1.6116782e-11
2444,1.0
2445,0.9996574
2446,0.0013832152
2447,1.0
2448,0.9908646
2449,2.0904029e-10
245,0.99999964
2450,0.99900997
2451,0.99999624
2452,1.0
2453,3.144213e-14
2454,2.384411e-07
2455,5.628791e-06
2456,0.9853238
2457,1.0
2458,0.1605182
2459,0.99999225
246,0.0040450394
2460,8.292875e-07
2461,7.996329e-07
2462,0.9997022
2463,2.2267384e-06
2464,0.99999976
2465,0.9999981
2466,0.9276282
2467,1.0
2468,0.9999208
2469,0.9984014
247,1.0
2470,0.9999978
2471,1.0
2472,0.99663687
2473,1.9399273e-05
2474,0.9999793
2475,4.509752e-05
2476,0.9999997
2477,2.9085675e-05
2478,0.9999975
2479,1.368346e-07
248,4.048933e-10
2480,3.623028e-14
2481,0.99999297
2482,0.9999957
2483,0.9999925
2484,1.0
2485,1.1750416e-13
2486,0.00011680886
2487,1.0
2488,0.0005533099
2489,0.9999974
249,0.00023207068
2490,0.9950943
